json_transcriptid,companyid,date,assigned_cik,is_clean1,n_components_total
1453516,1462309,2018-05-03,0000004127,True,71
1460543,252033,2018-05-09,0000008063,True,57
1471550,260583,2018-05-15,0000019584,True,24
1514265,173840,2018-07-25,0000024741,True,46
1516045,318159,2018-07-25,,False,15
1519405,174336,2018-07-25,0000026780,True,70
1521574,353020,2017-05-24,0000016868,True,53
1525458,248450,2018-07-31,0000003453,True,53
1533022,266767,2018-08-01,0000028823,True,52
1541406,175181,2018-08-07,0000031107,True,23
1542960,267555,2018-08-09,0000030625,True,87
1545497,1462309,2018-07-19,0000004127,True,68
1547702,1462309,2016-11-03,0000004127,True,73
1557029,274846,2018-09-07,0000018498,True,29
1558470,43182327,2018-09-13,0000036047,True,15
1575597,173840,2018-10-23,0000024741,True,48
1581799,175749,2018-10-25,0000033185,True,62
1582296,269924,2018-10-25,0000033213,True,84
1590377,255743,2018-11-01,0000012208,True,39
1601153,89450,2018-10-31,0000021076,True,79
1609189,247170,2018-11-07,0000003197,True,56
1634660,273673,2018-12-12,0000039020,True,47
1635148,26893,2018-12-20,0000023217,True,57
1637436,258133,2019-01-16,0000019446,True,6
1637570,252033,2018-11-05,0000008063,True,50
1637898,262961,2018-12-07,0000023197,True,49
1646149,269924,2019-01-22,0000033213,True,52
1650885,89450,2019-02-04,0000021076,True,70
1654629,270566,2019-02-11,0000034563,True,40
1663387,174901,2019-02-20,0000029905,True,46
1664870,265253,2019-02-20,0000026172,True,37
1665766,267555,2019-02-21,0000030625,True,78
1679763,304260,2019-03-01,0000007332,True,85
1681317,253018,2019-03-04,0000008858,True,20
1682776,266937,2019-03-07,0000029332,True,7
1682904,262961,2019-03-07,0000023197,True,40
1683272,265253,2019-03-06,0000026172,True,68
1692703,265253,2019-03-20,0000026172,True,52
1693189,256893,2019-03-21,0000014707,True,71
1704352,884393,2019-04-23,0000016875,True,79
1705887,176787,2019-04-24,0000040211,True,66
1722277,353020,2019-04-29,0000016868,True,84
1722579,119033497,2019-04-25,0000036047,True,78
1724356,1462309,2019-05-02,0000004127,True,69
1727839,267555,2019-05-03,0000030625,True,79
1735399,250532,2019-05-07,0000005981,True,28
1740137,251704,2019-05-15,0000007084,True,16
1752874,268053,2019-05-21,0000030554,True,40
1754215,252033,2019-05-08,0000008063,True,62
1764071,253076,2019-06-20,0000009326,True,15
1772774,884393,2019-07-16,0000016875,True,90
1781429,171649,2019-07-25,0000014930,True,83
1782048,248356,2019-07-25,0000002969,True,69
1788809,265253,2019-07-30,0000026172,True,62
1813099,89450,2019-08-01,0000021076,True,57
1823890,43182327,2019-09-10,0000036047,True,23
1824014,274846,2019-09-06,0000018498,True,53
1829200,258133,2019-09-23,0000019446,True,60
1830039,26893,2019-09-26,0000023217,True,62
1830076,270566,2019-09-10,0000034563,True,29
1831452,171649,2019-10-03,0000014930,True,28
1833080,304260,2019-08-07,0000007332,True,41
1850585,251704,2019-10-31,0000007084,True,69
1850900,89450,2019-10-31,0000021076,True,58
1857158,174901,2019-11-05,0000029905,True,40
1858206,353020,2019-10-22,0000016868,True,97
1861976,28606,2019-11-07,0000037785,True,22
1866041,560592817,2019-11-07,0000023194,True,49
1871281,345588,2019-11-07,0000004457,True,46
1872872,266937,2019-11-07,0000029332,True,7
1877918,1462309,2019-11-12,0000004127,True,57
1881737,174765,2019-12-03,0000029644,True,42
1881931,251411,2019-12-03,0000006281,True,34
1885951,251995,2019-12-04,0000008146,True,17
1887270,274715,2019-12-18,0000040704,True,63
1887710,168154,2019-12-19,0000001750,True,43
1894688,1462309,2020-01-23,0000004127,True,65
1894960,273981,2020-01-23,0000039368,True,99
1897851,884393,2020-01-29,0000016875,True,107
1898638,251704,2020-01-30,0000007084,True,67
1901039,89450,2020-02-04,0000021076,True,69
1903255,173840,2020-01-29,0000024741,True,47
1907163,345588,2020-02-06,0000004457,True,41
1910739,266907,2018-02-07,0000029002,True,60
1922661,248356,2020-02-19,0000002969,True,58
1943207,251411,2020-03-02,0000006281,True,28
1943529,560592817,2020-02-27,0000023194,True,48
1948018,258133,2020-03-05,0000019446,True,56
1948123,273673,2020-03-12,0000039020,True,42
1950535,274846,2020-03-12,0000018498,True,44
2003682,247170,2020-05-06,0000003197,True,35
2004316,28606,2020-05-06,0000037785,True,46
2005217,248356,2020-01-24,0000002969,True,92
2013008,175749,2020-04-21,0000033185,True,75
2015973,173840,2020-04-28,0000024741,True,53
2016541,248450,2020-05-05,0000003453,True,23
2016689,23557,2020-05-06,0000030697,True,86
2021878,173840,2020-05-13,0000024741,True,30
2023571,258458,2020-06-03,0000016732,True,43
2033181,251704,2020-05-15,0000007084,True,22
2041472,258133,2020-06-04,0000019446,True,57
2053202,267761,2020-07-30,0000030305,True,46
2056547,274715,2020-07-01,0000040704,True,60
2077104,248356,2020-07-23,0000002969,True,95
2079615,304260,2020-07-31,0000007332,True,69
2081727,251411,2020-07-13,0000006281,True,45
2081727,251411,2020-07-13,0000006281,True,45
2083657,884393,2020-07-22,0000016875,True,73
2084667,175749,2020-07-23,0000033185,True,79
2087245,266937,2017-03-06,0000029332,True,26
2087272,266937,2020-03-05,0000029332,True,14
2087278,266937,2017-05-04,0000029332,True,20
2087312,266937,2019-08-05,0000029332,True,12
2089462,3023697,2020-07-28,0000007431,True,84
2091489,266767,2020-07-30,0000028823,True,45
2091711,1462309,2020-07-23,0000004127,True,62
2095809,249841,2020-07-29,0000004447,True,82
2107986,174765,2020-06-02,0000029644,True,42
2109878,273673,2020-09-10,0000039020,True,83
2111866,171604,2020-09-16,0000015615,True,36
2119230,3023697,2020-10-27,0000007431,True,108
2136056,273981,2020-09-24,0000039368,True,74
2137590,173094,2020-11-10,0000021510,True,71
2140007,247465,2020-11-12,0000002186,True,15
2148007,34668,2020-10-22,0000034067,True,45
2153574,265253,2020-10-27,0000026172,True,70
2154907,265154,2020-11-18,0000026076,True,66
2155777,269924,2020-10-22,0000033213,True,62
2155970,89450,2020-11-02,0000021076,True,46
2162135,273673,2020-12-10,0000039020,True,68
2163557,174765,2020-12-03,0000029644,True,67
2172087,175749,2020-10-22,0000033185,True,90
2198289,175749,2020-11-11,0000033185,True,25
2202560,266767,2021-02-10,0000028823,True,49
2205920,173840,2021-02-11,0000024741,True,67
2219644,3023697,2021-02-23,0000007431,True,103
2224196,174765,2021-02-25,0000029644,True,51
2226922,251411,2021-03-01,0000006281,True,24
2229476,256839,2021-03-03,0000014693,True,55
2235320,274846,2021-03-11,0000018498,True,33
2236190,273673,2021-03-11,0000039020,True,85
2238542,265253,2021-02-04,0000026172,True,41
2246169,175749,2021-02-11,0000033185,True,117
2249082,265253,2021-02-17,0000026172,True,50
2251370,353020,2021-02-17,0000016868,True,56
2252666,249841,2021-01-27,0000004447,True,78
2253853,176787,2021-04-20,0000040211,True,63
2254065,174901,2021-04-20,0000029905,True,51
2255968,34668,2021-04-22,0000034067,True,55
2259335,3023697,2021-04-27,0000007431,True,78
2261422,174336,2021-04-28,0000026780,True,72
2265440,304260,2021-04-30,0000007332,True,55
2278570,267761,2021-05-04,0000030305,True,41
2294654,265253,2021-05-04,0000026172,True,55
2298841,560592817,2021-05-05,0000023194,True,53
2299200,248356,2021-05-25,0000002969,True,40
2301293,251411,2021-05-26,0000006281,True,44
2314475,268799,2021-06-09,0000031462,True,14
2323769,266937,2021-05-18,0000029332,True,7
2330451,273673,2021-06-29,0000039020,True,62
2340003,253018,2021-06-10,0000008858,True,38
2348155,265087,2021-06-09,0000025895,True,87
2364336,560592817,2021-08-04,0000023194,True,79
2365343,374377,2021-08-05,0000003570,True,79
2365925,266430,2021-08-05,0000027996,True,35
2383894,174336,2021-07-30,0000026780,True,54
2387342,884393,2021-07-28,0000016875,True,60
2393468,28606,2021-09-09,0000037785,True,26
2393788,255743,2021-09-09,0000012208,True,56
2399690,251704,2021-09-21,0000007084,True,31
2403716,274846,2021-09-02,0000018498,True,37
2403759,171604,2021-09-14,0000015615,True,25
2404082,262961,2021-10-04,0000023197,True,45
2426363,1462309,2021-11-04,0000004127,True,57
2429422,247170,2021-11-08,0000003197,True,46
2430343,250532,2021-11-08,0000005981,True,29
2432941,248356,2021-11-10,0000002969,True,26
2433737,265087,2021-11-10,0000025895,True,36
2435382,247465,2021-11-11,0000002186,True,35
2453552,174765,2021-12-01,0000029644,True,43
2454279,304260,2021-11-04,0000007332,True,44
2455036,274846,2021-12-03,0000018498,True,14
2463604,168154,2021-12-21,0000001750,True,31
2464319,249841,2020-10-28,0000004447,True,76
2476765,261171,2013-05-06,0000020520,True,62
2484467,266430,2022-02-03,0000027996,True,39
2484806,89450,2022-02-03,0000021076,True,45
2496709,560592817,2022-02-16,0000023194,True,73
2505950,374377,2022-02-24,0000003570,True,58
2508197,171604,2022-02-25,0000015615,True,54
2508505,304260,2022-02-25,0000007332,True,45
2520262,250532,2022-03-08,0000005981,True,13
2525239,262961,2022-03-10,0000023197,True,49
2526774,247465,2022-03-17,0000002186,True,22
2527972,252978,2022-03-03,0000008818,True,50
2529466,168154,2022-03-22,0000001750,True,31
2534128,230458856,2022-03-10,0000010254,True,65
2547114,171649,2022-04-28,0000014930,True,69
2547632,255743,2022-04-28,0000012208,True,40
2550449,89450,2022-05-02,0000021076,True,67
2551151,265253,2022-05-03,0000026172,True,49
2551527,89450,2022-05-02,0000021076,True,66
2552883,374377,2022-05-04,0000003570,True,59
2556016,230458856,2022-05-05,0000010254,True,52
2556071,266907,2022-05-04,0000029002,True,42
2562217,266767,2022-05-10,0000028823,True,73
2563070,266937,2022-05-11,0000029332,True,12
2574391,175749,2022-05-19,0000033185,True,17
2579088,173840,2022-05-24,0000024741,True,41
2586069,274653,2022-05-17,0000040570,True,30
2587399,172131,2022-06-09,0000016040,True,23
2603659,171649,2022-06-08,0000014930,True,25
2607377,269924,2022-07-28,0000033213,True,48
2612948,266767,2022-08-02,0000028823,True,51
2613142,353020,2022-05-24,0000016868,True,59
2616882,266430,2022-08-04,0000027996,True,38
2624053,175181,2022-08-09,0000031107,True,27
2644498,251411,2022-09-08,0000006281,True,69
2644989,274846,2022-09-01,0000018498,True,34
2653407,262961,2022-09-29,0000023197,True,56
2662243,173840,2022-10-25,0000024741,True,50
2662308,251704,2022-10-25,0000007084,True,47
2671026,89450,2022-11-01,0000021076,True,67
2673765,265253,2022-11-03,0000026172,True,75
2674143,374377,2022-11-03,0000003570,True,63
2674753,247465,2022-11-03,0000002186,True,20
2678994,268363,2022-11-08,0000031791,True,69
2682283,252978,2022-11-08,0000008818,True,55
2690263,250532,2022-11-08,0000005981,True,46
2706935,252978,2022-12-08,0000008818,True,29
3018980,173840,2021-05-25,0000024741,True,36
3027970,374377,2020-04-30,0000003570,True,75
3185667,263465,2021-10-29,0000023795,True,35
3306283,265253,2020-07-28,0000026172,True,46
3399930,262961,2019-06-06,0000023197,True,50
3490507,171649,2021-07-29,0000014930,True,55
404062,353020,2013-01-22,0000016868,True,86
406555,884393,2013-01-29,0000016875,True,109
407256,262125,2013-01-30,0000021535,True,28
410260,252033,2013-02-05,0000008063,True,61
413812,173840,2013-02-08,0000024741,True,44
416557,248095,2013-02-14,0000002809,True,54
419611,252978,2013-02-20,0000008818,True,60
419612,266937,2013-02-20,0000029332,True,54
420796,514044,2013-02-20,0000012978,True,122
420796,514044,2013-02-20,0000012978,True,122
421213,261171,2013-02-21,0000020520,True,47
425522,254131,2013-02-27,0000009892,True,97
426760,250532,2013-02-28,0000005981,True,92
427660,249841,2013-03-04,0000004447,True,76
428396,288890,2013-03-05,0000009263,True,68
429166,884393,2013-03-06,0000016875,True,46
430648,262961,2013-03-08,0000023197,True,54
432863,255524,2013-03-12,0000033769,True,26
433057,32650,2013-03-13,0000006885,True,45
433080,255524,2013-03-13,0000033769,True,27
433506,23557,2013-03-13,0000030697,True,50
446909,884393,2013-04-24,0000016875,True,114
447948,174336,2013-04-25,0000026780,True,92
449640,176787,2013-04-25,0000040211,True,93
451634,265253,2013-04-30,0000026172,True,73
456205,288890,2013-05-02,0000009263,True,62
456479,250532,2013-05-02,0000005981,True,69
456569,266937,2013-05-01,0000029332,True,78
459112,268799,2013-05-02,0000031462,True,23
467576,174765,2013-05-17,0000029644,True,91
468480,273276,2013-05-15,0000038074,True,41
473504,274846,2013-05-31,0000018498,True,93
475508,262961,2013-06-07,0000023197,True,54
477512,89450,2013-06-12,0000021076,True,22
483944,252551,2013-03-15,0000039677,True,38
485384,273673,2013-07-18,0000039020,True,110
487709,884393,2013-07-24,0000016875,True,108
489772,264863,2013-07-24,0000025793,True,78
490189,267799,2013-07-26,0000030828,True,64
492383,262937,2013-07-30,0000023194,True,107
493922,34668,2013-07-30,0000034067,True,68
495078,262125,2013-07-31,0000021535,True,33
495151,252033,2013-07-31,0000008063,True,111
503385,288890,2013-08-08,0000009263,True,46
510524,274715,2013-09-03,0000040704,True,16
520822,268053,2013-09-19,0000030554,True,18
525144,262961,2013-10-04,0000023197,True,56
530812,273276,2013-10-22,0000038074,True,63
532976,176787,2013-10-24,0000040211,True,61
533657,173840,2013-10-22,0000024741,True,72
537742,262125,2013-10-30,0000021535,True,27
540420,264863,2013-10-30,0000025793,True,86
542558,254193,2013-11-04,0000009984,True,94
551815,254131,2013-11-12,0000009892,True,26
557788,273276,2013-12-02,0000038074,True,44
558594,91797,2013-12-03,0000029669,True,19
559154,1462309,2013-12-04,0000004127,True,5
559943,266430,2013-12-05,0000027996,True,29
561637,262961,2013-12-10,0000023197,True,28
561952,252978,2013-12-11,0000008818,True,16
562245,28791,2013-12-11,0000039648,True,16
572586,28791,2014-01-28,0000039648,True,55
582793,262937,2014-02-11,0000023194,True,86
590051,258458,2014-02-19,0000016732,True,26
592026,119033497,2014-02-26,0000036047,True,77
597223,261171,2014-03-05,0000020520,True,62
598659,262961,2014-03-07,0000023197,True,42
598866,250788,2014-03-06,0000006284,True,52
600771,32650,2014-03-11,0000006885,True,47
602006,255524,2014-03-12,0000033769,True,16
603422,255524,2014-03-11,0000033769,True,35
603440,358944,2014-03-13,0000016160,True,56
617708,3023697,2014-04-28,0000007431,True,75
624168,248095,2014-05-02,0000002809,True,47
626126,91823,2014-05-06,0000023666,True,60
626677,261171,2014-05-06,0000020520,True,48
632484,266907,2014-05-08,0000029002,True,93
633773,884393,2014-05-08,0000016875,True,51
646181,1462309,2014-06-03,0000004127,True,18
646802,248356,2014-06-04,0000002969,True,31
646962,251411,2014-06-04,0000006281,True,63
657739,273673,2014-07-10,0000039020,True,88
664048,267799,2014-07-24,0000030828,True,60
667019,34668,2014-07-29,0000034067,True,89
668198,252033,2014-07-30,0000008063,True,66
674886,261171,2014-08-05,0000020520,True,49
686194,415118,2014-08-20,0000030831,True,18
690747,274715,2014-09-04,0000040704,True,13
690989,251704,2014-09-05,0000007084,True,33
691167,89450,2014-09-04,0000021076,True,25
700522,263686,2014-10-01,0000024491,True,24
702804,262961,2014-10-10,0000023197,True,49
708540,174336,2014-10-23,0000026780,True,93
712950,266937,2014-10-29,0000029332,True,46
719402,252033,2014-11-04,0000008063,True,72
721783,261171,2014-11-03,0000020520,True,42
725629,1462309,2014-11-06,0000004127,True,87
736929,91797,2014-12-02,0000029669,True,20
737605,263686,2014-12-03,0000024491,True,20
742450,168154,2014-12-18,0000001750,True,40
754048,23557,2015-02-03,0000030697,True,86
760683,262937,2015-02-10,0000023194,True,109
765418,267555,2015-02-18,0000030625,True,76
766404,174336,2015-02-19,0000026780,True,77
766588,252033,2015-02-19,0000008063,True,95
786937,168154,2015-03-30,0000001750,True,64
790721,353020,2015-04-20,0000016868,True,100
792368,252588,2015-04-22,0000008947,True,54
793248,176787,2015-04-23,0000040211,True,72
794636,304260,2015-04-24,0000007332,True,62
796548,34668,2015-04-28,0000034067,True,37
825622,250788,2015-06-04,0000006284,True,50
833146,168154,2015-07-14,0000001750,True,68
845139,267555,2015-07-31,0000030625,True,66
848097,91797,2015-08-04,0000029669,True,68
850352,267761,2015-08-05,0000030305,True,71
859964,368807,2015-08-14,0000016859,True,157
863656,174765,2015-09-01,0000029644,True,79
869219,268799,2015-09-16,0000031462,True,15
869489,265253,2015-09-16,0000026172,True,41
870840,248356,2015-09-17,0000002969,True,22
873360,252588,2015-09-29,0000008947,True,49
878721,884393,2015-10-20,0000016875,True,122
883308,353020,2015-10-27,0000016868,True,82
884791,34668,2015-10-27,0000034067,True,90
888966,267555,2015-10-30,0000030625,True,90
890614,250532,2015-11-02,0000005981,True,44
899807,252033,2015-11-10,0000008063,True,71
904445,368807,2015-11-16,0000016859,True,178
907472,266767,2015-11-23,0000028823,True,82
907472,266767,2015-11-23,0000028823,True,82
912510,273673,2015-12-08,0000039020,True,90
918682,258133,2016-01-14,0000019446,True,2
937241,267555,2016-02-19,0000030625,True,68
941571,119033497,2016-02-25,0000036047,True,78
946256,250788,2016-03-02,0000006284,True,31
952805,273861,2016-03-15,0000038984,True,96
961433,119033497,2016-04-21,0000036047,True,116
962433,353020,2016-04-25,0000016868,True,83
968049,267555,2016-04-29,0000030625,True,82
970221,261171,2016-02-23,0000020520,True,49
977667,266907,2016-05-05,0000029002,True,64
980656,247170,2016-05-10,0000003197,True,68
982310,260583,2016-05-11,0000019584,True,24
991405,251411,2016-05-23,0000006281,True,38
991436,173840,2016-05-24,0000024741,True,67
995093,174765,2016-06-02,0000029644,True,95
1005518,252588,2016-07-05,0000008947,True,61
1011584,273673,2016-07-25,0000039020,True,76
1019920,248095,2016-07-28,0000002809,True,55
1020899,262937,2016-08-01,0000023194,True,6
1024131,252033,2016-08-03,0000008063,True,46
1032609,266907,2016-08-09,0000029002,True,54
1033363,174336,2016-08-09,0000026780,True,30
1040459,255524,2016-08-31,0000033769,True,47
1045079,268363,2016-09-12,0000031791,True,54
1046358,254131,2016-09-13,0000009892,True,38
1047325,43182327,2016-09-13,0000036047,True,35
